Label,EmailText,EmailTextBR
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo","Claro, se eu receber uma confirmação de que é incrivelmente impertinente e geralmente descomode exigir um juramento de sangue para, por favor, me avise."
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,"Ok. Cada noite tome uma banheira quente, beba um copo de leite e verá um trabalho de magia. Você ainda precisa perder peso. Só para que você saiba."
ham,I·ll have a look at the frying pan in case itis cheap or a book perhaps. No thatis silly a frying pan isnlikely to be a book,"Eu iria ver o tacho se for barato, ou talvez um livro. Não, isso é ridículo, porque não há razão para pensar que um tacho seja uma obra de arte."
ham,O. Well uv causes mutations. Sunscreen is like essential thesedays,O. A causa das mutações é o sol. O protetor solar é como essencial hoje.
ham,Having lunch:)you are not in online?why?,Tendo almoço:) você não está online? por que?
ham,I know that my friend already told that.,Eu sei que meu amigo já disse isso.
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?,Olá Princesa! Obrigada pelas fotos. Você é muito bonita. Como você está?
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ","Aiyo... Você sempre teve o meu ex... Eu não sei sobre mim, ela nunca respondeu... Primeiro vez que você respondeu tão rápido... Tão sorte de não trabalhar, hehe, ganhou por sua sósia... gghh."
ham,Hi msg me:)i'm in office..,"Olá, mensagem-me:) Estou no escritório."
ham,Thanx 4 e brownie it's v nice...,Obrigado por essa biscoita é muito bonito...
ham,Geeeee... I love you so much I can barely stand it,Geeeee... Eu amo você tanto que eu posso até não suportar.
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,GENT! Estamos tentando contato com vocês. Os sorteios de ultimamente mostram que você ganhou um prêmio garantido de £1000. Ligue 09064012160 para reclamar o código K52. Este é válido apenas por 12 horas.
ham,"Fuck babe... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you... I want you... I crave you...",Fuck baby... Eu já estou se sentindo ausente de você. Você sabe? Não pode deixar que eu envie dinheiro para sua conta online? Preciso de você... Quero você... Eu desejo você... Eu anotocei você...
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?","Eu chamei-te amanhã para terminar, com minha endereço que aquele americano livreiro não vai parar de me ligar muito Jen Keh?"
ham,Oooh bed ridden ey? What are YOU thinking of?,"Ouah, deitada na cama? O que você está pensando?"
ham,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe... I miss you so much already","Então, então, você pode ir ao seu ginásio ou o que for, meu amor <br> Eu espero que esteja tudo bem e tenha um ótimo dia querida... Eu já estou te amando tanto!"
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,Amo isso! O papai vai te fazer gemer de prazer! Estou pegando a sua barriga com o meu pau!
ham,WOT U WANNA DO THEN MISSY?,Quero fazer com que ela se sinta melhor.
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,"Yá, ele espera por mim para que finalize a escola e depois terá almoço... Eu fui todo o dia em casa limpando minha sala agora minha sala está quase limpa... Hii..."
ham,Do you know where my lab goggles went,Você sabe onde meus óculos de laboratório foram?
ham,Can you open the door?,Você pode abrir a porta?
ham,Waiting for your call.,Aguarde sua chamada.
ham,Nope i waiting in sch 4 daddy... ,Não estou esperando na escola para o pai...
spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327","Você ganhou R$ 1.000 em dinheiro ou R$ 2.000 como prêmio! Para reclamar, ligue para 09050000327."
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",Eu estou cansado de discutir sobre isso semana após semana. Faça o que você quiser e desde agora eu farei o mesmo.
ham, wait 4 me in sch i finish ard 5..,Aguarde por favor até eu terminar.
spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",Nosso número móvel ganhou Â£5000 para reclamar ligue-nos ou ligue na linha de reclamações no 09050005321.
ham,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.","Arrombada é enquanto você está caminhando, infelizmente uma cobra mordê-la. Mas o casamento de amor é dançar diante da cobra e dizer: Morda-me, morda-me."
ham,Huh so early.. Then _ having dinner outside izzit?,Huh então tão cedo... Então onde você está comendo à noite?
ham,Ok anyway no need to change with what you said,"Ok, por favor não precisa mudar com o que você disse."
spam,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,"Estamos tentando contato com você sobre sua resposta à nossa oferta de 750 minutos, 150 mensagens e uma nova chamada por vídeo, 08002988890 agora ou responda para entrega gratuita amanhã."
ham,my ex-wife was not able to have kids. Do you want kids one day?,Meu ex-cunhada não conseguiu ter filhos. Você quer ter um dia?
ham,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,Como está Escócia? Espero que não esteja exagerando em suas tendências de JJC. Tenha cuidado. Viva o sonho.
ham,Tell them u have a headache and just want to use 1 hour of sick time.,Diga-lhes que você tem dor de cabeça e só quer usar parte do seu tempo de doença por um hora.
ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ","Eu não acho que vou sair ainda... Hmmmm, pode ser jazz? Yoga só pode... Podemos ir nos encontrarmos depois das nossas aulas..."
ham,"Pete can you please ring meive hardly gotany credit""","Pete, por favor ligue para mim. Fiquei com pouca crédito."
ham,Ya srsly better than yi tho,Ya é melhor do que um.
ham,"I'm in a meeting, call me later at","Eu estou em uma reunião, chame-me depois."
spam,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","For your chance to win a Â£250 weekly shopping spree, TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,Você foi especialmente selecionado para receber um prêmio de 2000 libras! Ligue 08712402050 antes das linhas fecharem. Custa 10 ppm. 16+. T&C's aplicam. Promoção AG
spam,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,"PRIVATE! Seu Relatório de Conta Privado para o ano de 2003, número de conta 07753741225, mostra 800 pontos S. I. M. não convertidos. Ligue para 08715203677 Identificador: 42478 Vencido até 24/10/04"
ham,You still at grand prix?,Você ainda está na corrida de Fórmula 1?
ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...","Eu te encontrei como um estranho e escolhi-te como meus amigos. Como o mundo está, nossa amizade nunca termina. Vamos ser amigos para sempre!!! Boa noite..."
ham,I am great! How are you?,Eu sou ótimo! Como você está?
ham,Gud mrng dear have a nice day,"Bom dia, querido amigo. Tenha um ótimo dia!"
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,"Você tem uma anunciante de serviço de atendimento ao cliente importante. Ligue AGORA, SEM FEEPHONE 0800 542 0825!"
ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,Vou fazer. Fui exausto na trem desta manhã. Demorei muito a beber vinho e pizza. Você dorme bem também.
ham,I'm going out to buy mum's present ar.,Eu vou sair para comprar o presente da minha mãe.
ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,Mente explodindo... Não haverá mais tsunaisas desde agora... Rajnikant parou de nadar na Oceania indiana... :-D
ham,If u sending her home first it's ok lor. I'm not ready yet.,"Se eu mandar ela para casa primeiro, tá ok. Eu ainda não estou pronto."
ham,Speaking of does he have any cash yet?,Fala de ele ter algum dinheiro ainda?
ham,Be happy there. I will come after noon,Estare feliz lá no lugar. Virei depois das 12 horas.
ham,Meet after lunch la...,Encontramos após almoço.
ham,TaKe CaRE n gET WeLL sOOn,Tá Chega de Cagar e Get Well Soon
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,EXCLUSIVO@CLUBSAISAI 2 MONTES DE 28/5 SOIREE ESPECIAL ZOUK COM NICHOLS DA PARIS. GRÁTIS ROSES PARA TODAS AS LADIES !!! INFORME: 07946746291 / 07880867867
ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,"Estou ansioso para ver-te de novo, ficando desatento com essa brincadeira de Bridgewater."
ham,Neva mind it's ok..,"Não se preocupe, está tudo bem."
ham,"It's fine, imma get a drink or somethin. Want me to come find you?","É bem, vou pegar um drink ou alguma coisa. Quero que venha me encontrar?"
spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,"Dois dias para começar! Para a Euro2004, você ficará atualizado com as últimas notícias e resultados diariamente. Para ser removido, envie GET TXT STOP ao (83) 222."
ham,Its a valentine game... Send dis msg to all ur friends... If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,Qual é o seu melhor colorido?
ham,I have many dependents,Eu tenho muitos dependentes.
ham,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.
ham,I called and said all to him:)then he have to choose this future.,Eu chamou e disse tudo para ele: então ele tem que escolher este futuro.
ham,"Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...","Feliz Dia dos Namorados! Sabe que é cedo, mas tenho centenas de lindos e belas pessoas para desejar. Então pensei em terminar as avós e tios..."
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,"Ele não gostava de ser surpreendido, mas a Shuhui era como contar para Leonha também. Isso é quase que todos sabem. Ele perguntou-me sobre sua reação."
ham,For my family happiness..,Para a felicidade da minha família.
ham,I come n pick _ up... Come out immediately aft ur lesson...,Vou sair imediatamente após o meu treinamento.
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,"Virem a neve. Virem a neve. Este tipo de clima faz as pessoas se unir, permitindo que as amizades cresçam."
ham,Dear we got 1234;  dollars hi hi,"Olá, nós temos1234; dólares."
ham,Good words.... But words may leave u in dismay many times.,Boas palavras... Mas as palavras podem deixar você em choque muitas vezes.
ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,"Certifique-se de que Alex saiba que sua data de aniversário está prestes a se passar em 15 minutos, conforme você está preocupado."
ham,"sorry, no, have got few things to do. may be in pub later.","Sorry, não, tenho algumas coisas para fazer. Talvez na barra depois."
